timestamp,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,speed,activity,tamper,sos,scenario
2026-01-04 18:25:24,69.33,97.79,0.099,-0.067,-0.1,0.538,3.336,1.673,12.946818,77.582187,0.094,resting,0,0,normal_rest
2026-01-04 18:25:36,69.83,99.1,0.042,-0.162,-0.149,0.565,2.712,2.318,12.946557,77.582013,0.0,resting,0,0,normal_rest
2026-01-04 18:25:48,71.46,100,0.042,0.005,-0.104,0.829,2.368,1.253,12.946651,77.582932,0.502,resting,0,0,normal_rest
2026-01-04 18:26:00,77.47,98.57,0.038,-0.05,-0.099,1.788,2.255,0.863,12.946714,77.581767,0.23,resting,0,0,normal_rest
2026-01-04 18:26:12,70.68,97.9,0.18,0.025,-0.103,2.887,3.815,1.864,12.947482,77.582462,0.079,resting,0,0,normal_rest
2026-01-04 18:26:24,69.86,98.37,0.081,0.021,-0.078,2.759,2.85,1.912,12.946777,77.582183,0.362,resting,0,0,normal_rest
2026-01-04 18:26:36,55.7,98.93,0.02,-0.121,-0.039,1.198,2.939,1.517,12.946635,77.582372,0.592,resting,0,0,normal_rest
2026-01-04 18:26:48,67.26,98.07,0.021,-0.111,-0.122,1.118,3.545,0.468,12.946594,77.581952,0.037,resting,0,0,normal_rest
2026-01-04 18:27:00,66.11,97.54,0.082,-0.018,-0.115,1.954,3.223,1.171,12.946678,77.58224,0.0,resting,0,0,normal_rest
2026-01-04 18:27:12,71.92,97.38,0.109,-0.026,-0.06,1.474,2.601,1.823,12.947488,77.583221,0.308,resting,0,0,normal_rest
2026-01-04 18:27:24,69.08,99.21,0.132,0.062,-0.06,1.656,2.532,1.625,12.947607,77.583199,0.0,resting,0,0,normal_rest
2026-01-04 18:27:36,79.06,98.11,0.057,-0.032,-0.07,0.857,2.421,0.267,12.947568,77.582415,0.299,resting,0,0,normal_rest
2026-01-04 18:27:48,63.84,98.52,0.084,-0.049,-0.111,2.297,1.86,0.131,12.946839,77.582612,0.0,resting,0,0,normal_rest
2026-01-04 18:28:00,67.12,99.1,0.039,0.058,-0.07,2.464,3.292,1.602,12.946766,77.583054,0.219,resting,0,0,normal_rest
2026-01-04 18:28:12,70.5,98.36,0.052,-0.046,-0.039,2.558,1.352,1.538,12.947024,77.582478,0.192,resting,0,0,normal_rest
2026-01-04 18:28:24,67.23,98.14,0.091,-0.053,-0.055,3.156,2.369,1.584,12.94667,77.582648,0.306,resting,0,0,normal_rest
2026-01-04 18:28:36,65.66,97.4,0.094,-0.016,-0.098,1.155,2.981,1.706,12.94698,77.581857,0.078,resting,0,0,normal_rest
2026-01-04 18:28:48,62.54,98.49,-0.014,-0.041,-0.076,2.232,2.783,-0.116,12.946788,77.582321,0.0,resting,0,0,normal_rest
2026-01-04 18:29:00,75.08,97.36,0.067,-0.037,-0.125,2.563,2.827,0.249,12.946756,77.582595,0.227,resting,0,0,normal_rest
2026-01-04 18:29:12,67.11,98.34,0.079,-0.012,-0.074,1.838,1.864,0.021,12.946682,77.582076,0.065,resting,0,0,normal_rest
2026-01-04 18:29:24,73.46,97.14,-0.035,-0.001,-0.145,1.274,1.459,0.671,12.947366,77.58323,0.196,resting,0,0,normal_rest
2026-01-04 18:29:36,70.73,98.28,0.012,0.034,-0.083,2.789,1.046,0.843,12.946499,77.582059,0.195,resting,0,0,normal_rest
2026-01-04 18:29:48,69.06,97.84,0.037,0.042,-0.035,0.732,1.877,0.123,12.947041,77.582689,0.321,resting,0,0,normal_rest
2026-01-04 18:30:00,75.71,98.6,0.041,0.047,-0.056,2.007,2.831,-0.604,12.946771,77.582448,0.181,resting,0,0,normal_rest
2026-01-04 18:30:12,64.47,97.24,0.031,0.113,-0.089,1.219,0.894,1.006,12.947178,77.582891,0.286,resting,0,0,normal_rest
2026-01-04 18:30:24,66.86,99.04,0.038,0.096,-0.021,1.983,1.68,0.739,12.946759,77.583292,0.255,resting,0,0,normal_rest
2026-01-04 18:30:36,71.16,97.82,-0.113,0.015,-0.061,1.487,0.849,-1.164,12.947318,77.582269,0.039,resting,0,0,normal_rest
2026-01-04 18:30:48,68.3,98.67,-0.08,0.154,-0.073,0.432,2.275,0.483,12.946755,77.582377,0.303,resting,0,0,normal_rest
2026-01-04 18:31:00,69.02,98.5,-0.038,0.156,-0.049,0.928,0.469,-0.291,12.947348,77.582893,0.088,resting,0,0,normal_rest
2026-01-04 18:31:12,69.39,97.75,-0.005,0.087,-0.103,0.817,0.354,-1.475,12.946452,77.582707,0.044,resting,0,0,normal_rest
2026-01-04 18:31:24,73.53,99.1,-0.039,0.169,-0.0,1.302,2.327,0.168,12.946851,77.583322,0.104,resting,0,0,normal_rest
2026-01-04 18:31:36,62.56,98.85,-0.049,0.03,-0.081,1.511,1.738,-0.271,12.946627,77.582468,0.0,resting,0,0,normal_rest
2026-01-04 18:31:48,62.29,98.85,-0.02,0.128,-0.042,1.131,1.739,-1.152,12.946692,77.582305,0.0,resting,0,0,normal_rest
2026-01-04 18:32:00,68.68,98.42,-0.107,0.066,-0.023,0.105,1.768,-0.237,12.947403,77.582757,0.037,resting,0,0,normal_rest
2026-01-04 18:32:12,73.8,97.92,-0.09,0.044,0.013,0.565,0.262,-0.523,12.946724,77.582814,0.308,resting,0,0,normal_rest
2026-01-04 18:32:24,67.72,98.61,-0.097,0.04,-0.06,1.691,1.698,-2.044,12.947228,77.582888,0.095,resting,0,0,normal_rest
2026-01-04 18:32:36,71.33,99.1,-0.128,0.106,-0.018,1.698,-0.319,-2.075,12.946703,77.58317,0.32,resting,0,0,normal_rest
2026-01-04 18:32:48,68.6,98.27,-0.078,0.05,-0.004,1.408,0.178,-1.44,12.947148,77.582488,0.0,resting,0,0,normal_rest
2026-01-04 18:33:00,66.8,98.14,-0.169,0.07,-0.049,0.753,1.757,-2.208,12.947224,77.582418,0.116,resting,0,0,normal_rest
2026-01-04 18:33:12,66.97,97.94,-0.168,0.084,-0.057,-0.34,1.202,-1.217,12.946432,77.582557,0.0,resting,0,0,normal_rest
2026-01-04 18:33:24,64.35,99.15,-0.181,0.122,0.036,0.682,-0.576,-1.515,12.947496,77.582675,0.049,resting,0,0,normal_rest
2026-01-04 18:33:36,71.71,98.32,-0.1,0.102,-0.006,0.35,-0.186,-0.669,12.947177,77.582335,0.388,resting,0,0,normal_rest
2026-01-04 18:33:48,67.28,97.89,-0.119,0.189,0.009,1.166,0.83,-1.458,12.947128,77.582662,0.34,resting,0,0,normal_rest
2026-01-04 18:34:00,71.01,98.92,-0.18,0.142,-0.057,0.341,1.107,-0.833,12.946463,77.581936,0.0,resting,0,0,normal_rest
2026-01-04 18:34:12,66.49,97.68,-0.053,0.085,0.018,-1.169,-0.683,-1.182,12.947112,77.582999,0.05,resting,0,0,normal_rest
2026-01-04 18:34:24,64.56,98.78,-0.133,0.213,-0.043,-1.388,0.252,-0.985,12.947241,77.582272,0.0,resting,0,0,normal_rest
2026-01-04 18:34:36,70.7,97.2,-0.08,0.154,-0.03,0.086,-1.195,-2.325,12.946376,77.582106,0.027,resting,0,0,normal_rest
2026-01-04 18:34:48,72.08,99.41,-0.163,0.106,0.038,-0.693,0.211,-2.242,12.946584,77.582172,0.0,resting,0,0,normal_rest
2026-01-04 18:35:00,73.06,98.83,-0.078,0.164,-0.004,0.358,-1.75,-1.728,12.946496,77.583381,0.158,resting,0,0,normal_rest
2026-01-04 18:35:12,67.89,98.38,-0.168,0.176,0.054,-1.799,-0.874,-1.669,12.946794,77.582873,0.602,resting,0,0,normal_rest
2026-01-04 18:35:24,64.15,97.95,-0.046,0.103,0.071,-1.632,-1.55,-1.842,12.947141,77.58347,0.253,resting,0,0,normal_rest
2026-01-04 18:35:36,63.3,97.86,-0.104,0.142,0.088,-0.904,-0.111,-0.918,12.947217,77.581968,0.085,resting,0,0,normal_rest
2026-01-04 18:35:48,67.0,97.92,-0.151,0.131,0.094,-1.434,-0.141,-2.52,12.946782,77.583457,0.0,resting,0,0,normal_rest
2026-01-04 18:36:00,63.46,98.43,-0.174,0.091,0.086,-0.986,-1.291,-0.712,12.947458,77.582975,0.195,resting,0,0,normal_rest
2026-01-04 18:36:12,67.21,99.75,-0.185,0.175,0.085,-2.211,-1.445,-1.559,12.946273,77.583095,0.0,resting,0,0,normal_rest
2026-01-04 18:36:24,72.46,98.38,-0.086,0.182,0.053,-0.931,-2.385,-1.328,12.947308,77.582041,0.0,resting,0,0,normal_rest
2026-01-04 18:36:36,63.94,97.77,-0.18,0.164,0.111,-0.24,-0.552,-1.261,12.947262,77.583526,0.0,resting,0,0,normal_rest
2026-01-04 18:36:48,65.03,98.18,-0.143,0.099,0.036,-0.569,-0.73,-2.419,12.946543,77.58283,0.267,resting,0,0,normal_rest
2026-01-04 18:37:00,75.1,98.2,-0.116,0.135,0.056,-1.142,-1.545,-1.438,12.947385,77.582794,0.288,resting,0,0,normal_rest
2026-01-04 18:37:12,77.1,97.98,-0.067,0.169,0.103,-0.689,-2.536,-1.846,12.947388,77.583272,0.035,resting,0,0,normal_rest
2026-01-04 18:37:24,67.72,98.93,-0.083,0.036,0.08,-2.661,-1.833,-2.694,12.946896,77.583371,0.215,resting,0,0,normal_rest
2026-01-04 18:37:36,68.95,96.79,-0.037,0.149,0.044,-2.354,-1.575,-1.674,12.946974,77.582034,0.129,resting,0,0,normal_rest
2026-01-04 18:37:48,69.72,96.9,-0.097,0.146,0.071,-1.387,-2.114,-2.396,12.946455,77.582836,0.036,resting,0,0,normal_rest
2026-01-04 18:38:00,67.4,97.87,-0.095,0.146,0.038,-1.467,-2.673,-1.483,12.946996,77.582703,0.0,resting,0,0,normal_rest
2026-01-04 18:38:12,67.31,99.66,0.006,0.101,0.037,-2.454,-0.913,-0.34,12.94708,77.583195,0.0,resting,0,0,normal_rest
2026-01-04 18:38:24,68.06,98.05,-0.129,0.01,0.092,-1.807,-3.016,-1.195,12.947332,77.582947,0.0,resting,0,0,normal_rest
2026-01-04 18:38:36,68.42,98.59,-0.069,0.051,0.046,-2.893,-1.621,-0.22,12.946614,77.582876,0.202,resting,0,0,normal_rest
2026-01-04 18:38:48,78.84,98.08,-0.064,0.032,0.143,-3.001,-2.36,-2.182,12.94698,77.582296,0.283,resting,0,0,normal_rest
2026-01-04 18:39:00,65.23,99.19,-0.044,0.106,0.04,-2.666,-1.137,-0.467,12.946697,77.583133,0.243,resting,0,0,normal_rest
2026-01-04 18:39:12,65.02,98.35,0.012,0.035,0.06,-1.152,-3.54,-1.914,12.94705,77.583519,0.061,resting,0,0,normal_rest
2026-01-04 18:39:24,73.04,98.99,-0.039,0.011,0.077,-1.885,-2.153,-1.818,12.946956,77.582174,0.093,resting,0,0,normal_rest
2026-01-04 18:39:36,69.45,99.0,-0.043,-0.068,0.143,-2.829,-1.944,0.109,12.946813,77.582229,0.096,resting,0,0,normal_rest
2026-01-04 18:39:48,63.27,97.64,0.041,0.027,0.096,-2.479,-2.11,-0.543,12.946652,77.583449,0.008,resting,0,0,normal_rest
2026-01-04 18:40:00,65.48,99.15,-0.012,-0.028,0.153,-3.022,-2.558,-0.551,12.947376,77.583478,0.076,resting,0,0,normal_rest
2026-01-04 18:40:12,68.67,98.59,-0.082,-0.095,0.106,-1.764,-3.167,-0.741,12.947242,77.582055,0.236,resting,0,0,normal_rest
2026-01-04 18:40:24,65.84,98.01,0.07,0.024,0.14,-1.088,-2.036,0.104,12.947161,77.582949,0.143,resting,0,0,normal_rest
2026-01-04 18:40:36,69.38,99.45,-0.052,0.061,0.045,-3.072,-1.975,-0.57,12.947294,77.582633,0.054,resting,0,0,normal_rest
2026-01-04 18:40:48,72.16,97.71,0.044,-0.09,0.105,-2.018,-3.734,-0.456,12.946885,77.582606,0.092,resting,0,0,normal_rest
2026-01-04 18:41:00,60.47,100,0.052,-0.074,0.07,-1.602,-3.618,-1.169,12.946616,77.583422,0.086,resting,0,0,normal_rest
2026-01-04 18:41:12,70.04,97.22,0.076,-0.103,0.083,-1.665,-2.637,-0.151,12.947305,77.582845,0.0,resting,0,0,normal_rest
2026-01-04 18:41:24,68.23,98.04,0.056,-0.045,0.146,-1.008,-3.275,0.371,12.947255,77.58294,0.067,resting,0,0,normal_rest
2026-01-04 18:41:36,79.53,99.64,0.027,-0.087,0.142,-2.296,-2.176,-0.538,12.946763,77.582448,0.043,resting,0,0,normal_rest
2026-01-04 18:41:48,68.74,97.49,0.09,-0.151,0.05,-2.586,-3.676,-0.806,12.947147,77.583415,0.023,resting,0,0,normal_rest
2026-01-04 18:42:00,70.16,98.6,0.008,-0.034,0.138,-1.638,-2.484,0.51,12.947354,77.583528,0.096,resting,0,0,normal_rest
2026-01-04 18:42:12,67.67,98.48,0.073,-0.058,0.141,-2.182,-1.646,-0.653,12.946726,77.582603,0.0,resting,0,0,normal_rest
2026-01-04 18:42:24,58.53,98.94,0.031,-0.001,0.057,-1.935,-2.512,-0.556,12.946963,77.583282,0.04,resting,0,0,normal_rest
2026-01-04 18:42:36,64.04,98.47,0.131,-0.003,0.117,-1.626,-2.966,1.538,12.947323,77.583139,0.0,resting,0,0,normal_rest
2026-01-04 18:42:48,64.7,98.21,0.141,-0.135,0.135,-2.727,-2.701,1.005,12.946345,77.582594,0.033,resting,0,0,normal_rest
2026-01-04 18:43:00,74.83,98.76,0.106,-0.166,0.116,-1.529,-2.675,0.804,12.946572,77.582386,0.249,resting,0,0,normal_rest
2026-01-04 18:43:12,67.98,99.0,0.042,-0.017,0.122,-0.677,-2.302,0.666,12.946236,77.582403,0.231,resting,0,0,normal_rest
2026-01-04 18:43:24,68.51,98.29,0.023,-0.13,0.12,-1.024,-2.32,0.157,12.946445,77.582774,0.057,resting,0,0,normal_rest
2026-01-04 18:43:36,65.37,97.18,0.034,-0.056,0.116,-1.354,-2.125,1.135,12.94671,77.583333,0.0,resting,0,0,normal_rest
2026-01-04 18:43:48,66.4,97.71,0.083,-0.035,0.113,-1.569,-3.315,0.056,12.947185,77.582441,0.291,resting,0,0,normal_rest
2026-01-04 18:44:00,65.27,98.66,0.034,-0.109,0.083,-0.236,-3.529,0.936,12.947126,77.583343,0.063,resting,0,0,normal_rest
2026-01-04 18:44:12,62.56,100,0.126,-0.143,0.11,-0.274,-3.11,1.363,12.946329,77.582369,0.0,resting,0,0,normal_rest
2026-01-04 18:44:24,71.18,98.32,0.079,-0.046,0.031,-0.605,-2.314,1.773,12.947173,77.58297,0.478,resting,0,0,normal_rest
2026-01-04 18:44:36,65.95,99.38,0.121,-0.115,0.01,-1.726,-2.456,0.69,12.946883,77.582453,0.366,resting,0,0,normal_rest
2026-01-04 18:44:48,70.2,97.86,0.175,-0.137,0.088,-1.985,-1.429,2.143,12.946523,77.583504,0.034,resting,0,0,normal_rest
2026-01-04 18:45:00,67.55,99.77,0.147,-0.104,-0.009,-0.333,-1.678,1.851,12.946233,77.583092,0.173,resting,0,0,normal_rest
2026-01-04 18:45:12,73.51,97.71,0.17,-0.077,0.042,-1.308,-2.073,1.784,12.946501,77.582705,0.0,resting,0,0,normal_rest
2026-01-04 18:45:24,69.68,98.42,0.117,-0.217,0.033,-0.723,-0.918,1.658,12.947104,77.58269,0.462,resting,0,0,normal_rest
2026-01-04 18:45:36,63.98,99.25,0.066,-0.13,-0.023,-0.031,-3.149,1.926,12.946587,77.582861,0.0,resting,0,0,normal_rest
2026-01-04 18:45:48,60.4,98.76,0.048,-0.101,0.072,0.446,-1.668,2.187,12.946184,77.582431,0.166,resting,0,0,normal_rest
2026-01-04 18:46:00,70.88,100,0.123,-0.144,0.077,-0.975,-0.7,0.982,12.946522,77.583378,0.473,resting,0,0,normal_rest
2026-01-04 18:46:12,68.0,97.66,0.108,-0.227,-0.034,0.551,-1.152,1.539,12.94635,77.583183,0.289,resting,0,0,normal_rest
2026-01-04 18:46:24,76.63,99.14,0.067,-0.185,-0.027,0.92,-2.115,0.781,12.947228,77.582393,0.325,resting,0,0,normal_rest
2026-01-04 18:46:36,69.98,98.8,0.066,-0.226,0.038,1.028,-2.532,2.334,12.946959,77.58251,0.081,resting,0,0,normal_rest
2026-01-04 18:46:48,59.71,99.48,0.096,-0.183,0.015,-0.602,-2.127,1.249,12.946553,77.582943,0.095,resting,0,0,normal_rest
2026-01-04 18:47:00,65.21,98.93,0.172,-0.209,0.005,-0.642,-0.451,0.899,12.947228,77.582804,0.196,resting,0,0,normal_rest
2026-01-04 18:47:12,68.83,97.97,0.035,-0.203,-0.006,-0.607,-2.331,0.925,12.946368,77.582897,0.015,resting,0,0,normal_rest
2026-01-04 18:47:24,73.6,98.33,0.173,-0.107,0.051,-0.198,-0.172,2.707,12.946803,77.583646,0.033,resting,0,0,normal_rest
2026-01-04 18:47:36,100.81,98.01,-1.192,-1.059,0.022,2.52,-7.218,5.544,12.946594,77.583156,3.798,walking,0,0,normal_walking
2026-01-04 18:47:48,97.48,96.16,-1.408,-1.278,0.302,4.862,-3.855,9.68,12.94632,77.582458,4.366,walking,0,0,normal_walking
2026-01-04 18:48:00,95.0,97.5,-1.261,-0.826,0.276,8.896,2.262,6.693,12.947188,77.582458,3.526,walking,0,0,normal_walking
2026-01-04 18:48:12,108.88,98.03,-1.353,-0.802,0.264,9.622,4.283,10.57,12.946227,77.582884,3.193,walking,0,0,normal_walking
2026-01-04 18:48:24,92.16,97.89,-1.359,-1.239,0.313,13.346,5.861,7.591,12.9469,77.582995,2.94,walking,0,0,normal_walking
2026-01-04 18:48:36,92.58,98.69,-1.323,-0.893,0.622,7.486,3.581,10.779,12.946478,77.582651,1.795,walking,0,0,normal_walking
2026-01-04 18:48:48,105.28,96.47,-1.395,-1.033,0.728,13.671,7.327,9.905,12.947246,77.583329,2.861,walking,0,0,normal_walking
2026-01-04 18:49:00,87.52,99.08,-1.487,-0.872,0.736,11.024,7.816,11.725,12.946771,77.583098,5.02,walking,0,0,normal_walking
2026-01-04 18:49:12,82.68,98.86,-1.253,-1.033,0.563,14.21,7.573,6.07,12.947029,77.583533,2.661,walking,0,0,normal_walking
2026-01-04 18:49:24,100.33,97.67,-1.003,-0.625,0.566,11.433,9.035,10.025,12.946211,77.583514,3.621,walking,0,0,normal_walking
2026-01-04 18:49:36,93.44,98.39,-1.113,-0.519,0.926,16.835,5.871,8.732,12.946832,77.582246,2.114,walking,0,0,normal_walking
2026-01-04 18:49:48,81.09,98.92,-1.28,-0.789,0.749,12.786,12.929,7.836,12.946721,77.583535,4.006,walking,0,0,normal_walking
2026-01-04 18:50:00,79.61,97.71,-0.863,-0.385,0.899,16.356,10.253,8.807,12.946955,77.582397,4.166,walking,0,0,normal_walking
2026-01-04 18:50:12,89.18,97.11,-0.56,-0.334,0.717,19.162,7.623,6.265,12.946686,77.583049,2.899,walking,0,0,normal_walking
2026-01-04 18:50:24,102.32,97.63,-0.632,-0.29,0.781,22.326,12.54,6.459,12.946509,77.583601,2.049,walking,0,0,normal_walking
2026-01-04 18:50:36,95.77,96.9,-0.559,-0.093,0.724,21.271,11.206,3.862,12.947176,77.583153,2.742,walking,0,0,normal_walking
2026-01-04 18:50:48,94.0,97.84,-0.292,-0.132,0.905,15.702,13.893,5.746,12.946743,77.582247,3.504,walking,0,0,normal_walking
2026-01-04 18:51:00,90.47,96.27,-0.393,-0.235,0.76,12.837,15.795,5.686,12.946549,77.582625,3.971,walking,0,0,normal_walking
2026-01-04 18:51:12,94.04,97.25,-0.342,0.094,0.735,21.509,16.648,2.764,12.947026,77.583661,3.189,walking,0,0,normal_walking
2026-01-04 18:51:24,92.41,98.55,-0.054,0.069,0.576,16.013,14.089,3.043,12.947244,77.583227,2.712,walking,0,0,normal_walking
2026-01-04 18:51:36,99.12,98.0,-0.046,0.047,0.868,16.278,16.743,0.112,12.946518,77.582962,3.597,walking,0,0,normal_walking
2026-01-04 18:51:48,97.83,96.56,0.079,0.372,0.653,12.035,11.135,-1.486,12.947063,77.583203,3.38,walking,0,0,normal_walking
2026-01-04 18:52:00,95.54,97.68,0.375,0.615,0.604,13.527,14.501,0.538,12.946797,77.582478,3.507,walking,0,0,normal_walking
2026-01-04 18:52:12,91.6,97.58,0.386,0.486,0.614,14.092,15.068,-3.56,12.946824,77.5829,0.947,walking,0,0,normal_walking
2026-01-04 18:52:24,89.1,99.09,0.267,0.614,0.462,12.769,14.122,-3.949,12.946123,77.583829,2.727,walking,0,0,normal_walking
2026-01-04 18:52:36,82.99,99.1,0.566,0.577,0.505,6.319,13.444,-4.849,12.946575,77.583829,4.601,walking,0,0,normal_walking
2026-01-04 18:52:48,91.45,98.17,0.946,0.749,0.454,5.91,8.485,-2.521,12.947095,77.583559,3.111,walking,0,0,normal_walking
2026-01-04 18:53:00,85.52,99.94,1.14,0.59,0.268,6.554,10.559,-3.048,12.946076,77.582653,3.618,walking,0,0,normal_walking
2026-01-04 18:53:12,88.63,96.54,0.982,0.948,0.188,5.019,7.051,-4.808,12.94677,77.582983,1.938,walking,0,0,normal_walking
2026-01-04 18:53:24,98.82,98.69,0.827,0.819,0.0,7.222,6.637,-5.312,12.946165,77.583546,3.455,walking,0,0,normal_walking
2026-01-04 18:53:36,94.34,100,0.866,0.999,-0.039,-3.329,9.941,-7.732,12.94628,77.58259,4.091,walking,0,0,normal_walking
2026-01-04 18:53:48,89.61,98.35,1.279,1.138,0.141,-3.661,5.91,-6.241,12.946573,77.582409,2.801,walking,0,0,normal_walking
2026-01-04 18:54:00,80.06,97.67,1.243,0.899,0.005,-6.399,9.379,-6.155,12.946307,77.583102,2.774,walking,0,0,normal_walking
2026-01-04 18:54:12,95.36,96.76,1.211,0.914,-0.247,-3.535,4.627,-8.45,12.946898,77.583848,3.411,walking,0,0,normal_walking
2026-01-04 18:54:24,94.51,96.48,1.401,1.001,-0.261,-7.129,3.352,-8.666,12.947021,77.583675,2.53,walking,0,0,normal_walking
2026-01-04 18:54:36,90.39,98.03,1.222,0.993,-0.115,-6.622,5.232,-9.657,12.947164,77.582997,1.682,walking,0,0,normal_walking
2026-01-04 18:54:48,87.24,98.52,1.29,0.946,-0.461,-5.373,-1.218,-7.47,12.947033,77.582328,2.684,walking,0,0,normal_walking
2026-01-04 18:55:00,107.91,97.24,1.238,1.202,-0.351,-12.59,-4.066,-6.394,12.946466,77.583304,2.583,walking,0,0,normal_walking
2026-01-04 18:55:12,96.9,97.9,1.299,1.273,-0.458,-12.13,-2.738,-6.005,12.947139,77.583413,3.658,walking,0,0,normal_walking
2026-01-04 18:55:24,96.03,99.21,1.579,0.969,-0.42,-14.636,-6.701,-7.302,12.946951,77.583528,1.675,walking,0,0,normal_walking
2026-01-04 18:55:36,89.74,97.07,1.456,0.904,-0.628,-18.404,0.516,-11.266,12.946155,77.583026,2.306,walking,0,0,normal_walking
2026-01-04 18:55:48,84.11,98.11,1.224,1.248,-0.818,-18.562,-3.72,-6.083,12.946561,77.583733,5.204,walking,0,0,normal_walking
2026-01-04 18:56:00,83.22,98.88,1.465,1.004,-0.71,-19.845,-7.266,-5.453,12.947023,77.58387,2.926,walking,0,0,normal_walking
2026-01-04 18:56:12,86.76,99.34,1.149,1.098,-0.656,-20.863,-3.063,-9.299,12.946123,77.582412,2.816,walking,0,0,normal_walking
2026-01-04 18:56:24,98.46,98.39,1.196,1.0,-0.666,-20.453,-7.441,-5.271,12.946387,77.583223,2.542,walking,0,0,normal_walking
2026-01-04 18:56:36,90.4,98.95,1.279,0.808,-0.867,-15.043,-5.995,-3.453,12.946532,77.582597,4.485,walking,0,0,normal_walking
2026-01-04 18:56:48,89.57,98.17,1.028,0.956,-0.648,-19.383,-5.669,-5.384,12.946337,77.583801,4.055,walking,0,0,normal_walking
2026-01-04 18:57:00,87.39,96.3,0.907,0.9,-0.731,-18.152,-9.012,-4.036,12.946216,77.583619,1.351,walking,0,0,normal_walking
2026-01-04 18:57:12,103.76,97.38,0.988,0.551,-0.643,-14.954,-8.907,-0.548,12.946649,77.583622,2.783,walking,0,0,normal_walking
2026-01-04 18:57:24,90.21,97.18,0.943,0.778,-0.622,-17.651,-15.996,-1.165,12.946031,77.583883,1.427,walking,0,0,normal_walking
2026-01-04 18:57:36,93.29,98.51,0.442,0.577,-0.95,-14.946,-14.414,-2.188,12.946969,77.582969,2.12,walking,0,0,normal_walking
2026-01-04 18:57:48,97.43,97.8,0.525,0.512,-0.858,-20.506,-13.875,1.037,12.94671,77.583682,1.596,walking,0,0,normal_walking
2026-01-04 18:58:00,83.7,98.38,0.446,0.428,-0.616,-12.374,-17.338,2.163,12.946912,77.583541,1.487,walking,0,0,normal_walking
2026-01-04 18:58:12,90.96,97.21,0.256,-0.015,-0.779,-13.127,-12.378,0.185,12.946128,77.582967,2.679,walking,0,0,normal_walking
2026-01-04 18:58:24,82.91,98.38,0.148,0.123,-0.603,-18.36,-14.553,3.979,12.946403,77.582416,2.23,walking,0,0,normal_walking
2026-01-04 18:58:36,87.57,96.79,0.19,-0.202,-0.599,-11.958,-15.677,0.573,12.947171,77.583942,3.302,walking,0,0,normal_walking
2026-01-04 18:58:48,104.39,96.53,-0.013,-0.242,-0.651,-11.153,-15.596,4.146,12.947063,77.583841,2.2,walking,0,0,normal_walking
2026-01-04 18:59:00,74.41,97.55,-0.497,0.022,-0.553,-14.121,-9.662,5.383,12.946703,77.582675,2.907,walking,0,0,normal_walking
2026-01-04 18:59:12,84.78,97.94,-0.334,-0.077,-0.366,-9.035,-14.377,8.516,12.946269,77.583727,2.283,walking,0,0,normal_walking
2026-01-04 18:59:24,86.9,99.09,-0.529,-0.364,-0.4,-11.092,-16.079,6.132,12.947008,77.583948,2.72,walking,0,0,normal_walking
2026-01-04 18:59:36,90.87,97.45,-0.672,-0.351,-0.254,-9.994,-14.457,5.207,12.94613,77.583285,3.574,walking,0,0,normal_walking
2026-01-04 18:59:48,98.88,97.61,-0.787,-0.639,-0.172,-3.557,-7.398,7.849,12.946389,77.583385,1.867,walking,0,0,normal_walking
2026-01-04 19:00:00,90.95,97.61,-0.769,-0.49,-0.123,-2.358,-7.437,5.729,12.947059,77.583882,3.433,walking,0,0,normal_walking
2026-01-04 19:00:12,98.34,98.16,-0.797,-0.829,0.112,-5.402,-8.451,7.619,12.946139,77.583369,3.96,walking,0,0,normal_walking
2026-01-04 19:00:24,84.23,100,-1.264,-0.718,0.004,1.046,-10.23,5.804,12.946372,77.583423,4.22,walking,0,0,normal_walking
2026-01-04 19:00:36,94.45,97.7,-1.173,-0.551,0.022,6.626,-5.963,11.052,12.947043,77.582579,4.649,walking,0,0,normal_walking
2026-01-04 19:00:48,83.88,97.7,-1.225,-0.715,0.264,0.907,-10.436,8.366,12.947139,77.582888,3.325,walking,0,0,normal_walking
2026-01-04 19:01:00,95.44,97.38,-1.358,-0.765,0.082,5.225,-7.735,11.004,12.946558,77.582716,1.64,walking,0,0,normal_walking
2026-01-04 19:01:12,107.17,97.17,-1.092,-0.982,0.325,9.444,-5.831,11.519,12.947085,77.582734,3.615,walking,0,0,normal_walking
2026-01-04 19:01:24,86.6,98.53,-1.351,-0.952,0.434,13.193,-2.39,7.006,12.946619,77.583787,4.509,walking,0,0,normal_walking
2026-01-04 19:01:36,91.85,98.03,-1.403,-1.139,0.495,8.393,-6.506,10.207,12.9469,77.582688,2.159,walking,0,0,normal_walking
2026-01-04 19:01:48,91.83,98.3,-1.621,-1.295,0.67,10.103,-0.661,7.446,12.946253,77.583218,1.505,walking,0,0,normal_walking
